Country,EventId,City,Date,Time,fir_filled_against_report,fir_number,Postal_zipcode,Latitude,Longitude,Street_name,assaliants,ocassion,target,witnesses,Injured,casualties,description,weapon_use,shooting,crime_type,Hour,Year,Month,Day
Pakistan,ISB-8014,Lahore,4/5/2017,8:38 AM,No,NA,54700,NA,NA,"Bela Road, Islamabad, Pakistan",6,Public Gathering,Foreigners,3,1,3,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",Yes,Yes,Snatching,8,2017,4,Wed
Pakistan,ISB-6226,Lahore,5/2/2016,10:08 AM,Yes,85123,54000,NA,NA,"Sabzi Mandi, Sabzi Mandi road, Islamabad, Pakistan",5,Public Gathering,Foreigners,6,5,5,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",No,Yes,Assualt,10,2016,5,Mon
Pakistan,ISB-6089,Lahore,9/2/2012,3:58 PM,Yes,3799,54700,NA,NA,"I-9/2, Islamabad, Pakistan",5,Public Gathering,Foreigners,10,3,10,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,Yes,No,Attempted Murder,15,2012,9,Sun
Pakistan,ISB-8061,Lahore,10/23/2016,10:46 PM,Yes,66927,54000,NA,NA,"Outer Road, Islamabad, Pakistan",6,Public Gathering,Foreigners,3,3,3,Fusce consequat. Nulla nisl. Nunc nisl.,No,Yes,Hit and Run,22,2016,10,Sun
Pakistan,ISB-2818,Lahore,7/7/2012,4:40 PM,No,NA,54880,NA,NA,"Service Road West, Islamabad, Pakistan",6,Public Gathering,Foreigners,2,6,3,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",Yes,Yes,Assualt,16,2012,7,Sat
Pakistan,ISB-1940,Lahore,1/18/2016,11:41 AM,Yes,19001,54000,NA,NA,"Street No 102, Islamabad, Pakistan",9,Public Gathering,Foreigners,9,9,10,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",Yes,Yes,Vandalism,11,2016,1,Mon
Pakistan,ISB-7367,Lahore,3/21/2013,5:29 PM,Yes,46401,54880,NA,NA,"Sahibzada Abdul Qayyum Road, Islamabad 44790, Pakistan",7,Public Gathering,Foreigners,3,4,1,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",Yes,Yes,Assualt,17,2013,3,Thurs
Pakistan,ISB-7384,Lahore,12/23/2015,9:33 PM,No,NA,54700,NA,NA,"AIOU Rd, Allama Iqbal Open University, Islamabad, Pakistan",3,Public Gathering,Foreigners,6,4,6,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",Yes,No,Attempted Murder,21,2015,12,Wed
Pakistan,ISB-7849,Lahore,10/29/2014,8:08 AM,No,NA,54700,NA,NA,"Luqman Hakeem Road, Islamabad, Pakistan",4,Public Gathering,Foreigners,6,10,4,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,Yes,No,Attempted Murder,8,2014,10,Wed
Pakistan,ISB-9078,Lahore,4/18/2012,3:24 AM,No,NA,54880,NA,NA,"Street 81, Islamabad, Pakistan",9,Public Gathering,Foreigners,2,6,3,In congue. Etiam justo. Etiam pretium iaculis justo.,Yes,No,Attempted Murder,3,2012,4,Wed
Pakistan,ISB-9388,Lahore,5/18/2013,12:21 AM,Yes,81354,54700,NA,NA,"Block C, Islamabad, Pakistan",3,Public Gathering,Foreigners,2,3,7,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",Yes,No,Attempted Murder,0,2013,5,Sat
Pakistan,ISB-3838,Lahore,4/3/2014,6:37 PM,Yes,11614,54000,NA,NA,"Shah Dara Road, Islamabad, Pakistan",5,Public Gathering,Foreigners,1,5,7,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",Yes,No,Snatching,18,2014,4,Thurs
Pakistan,ISB-3014,Lahore,2/26/2016,7:13 PM,No,NA,54880,NA,NA,"H-8/2, Islamabad, Pakistan",6,Public Gathering,Foreigners,10,5,6,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,No,Yes,Assualt,19,2016,2,Fri
Pakistan,ISB-5758,Lahore,2/11/2012,4:41 PM,No,NA,54880,NA,NA,"G-5/1, Islamabad, Pakistan",8,Public Gathering,Foreigners,6,4,2,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,Yes,Yes,Assualt,16,2012,2,Sat
Pakistan,ISB-8086,Lahore,4/9/2014,5:36 AM,Yes,25703,54700,NA,NA,"F-10/4, Islamabad, Pakistan",8,Public Gathering,Foreigners,7,2,7,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,Yes,No,Snatching,5,2014,4,Wed
Pakistan,ISB-8775,Lahore,12/21/2015,8:27 AM,Yes,68808,54000,NA,NA,"Rawal Dam Colony, Islamabad, Pakistan",2,Public Gathering,Foreigners,9,2,9,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,Yes,No,Snatching,8,2015,12,Mon
Pakistan,ISB-4915,Lahore,7/19/2015,1:29 PM,Yes,24465,54000,NA,NA,"Street 44, Islamabad 54000, Pakistan",8,Public Gathering,Foreigners,2,3,2,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,Yes,Yes,Assualt,13,2015,7,Sun
Pakistan,ISB-7148,Lahore,10/26/2015,8:45 AM,Yes,11404,54880,NA,NA,"Jogging Track, Islamabad, Pakistan",7,Public Gathering,Foreigners,6,4,9,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,Yes,Yes,Assualt,8,2015,10,Mon
Pakistan,ISB-7778,Lahore,10/19/2012,6:29 PM,Yes,67581,54700,NA,NA,"Golra Mor Bus Stop, Islamabad, Pakistan",4,Public Gathering,Foreigners,10,4,2,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,Yes,Yes,Hit and Run,18,2012,10,Fri
Pakistan,ISB-6322,Lahore,11/10/2012,5:03 PM,Yes,91569,54700,NA,NA,"3rd Road, G-10 Markaz, Islamabad, Pakistan",6,Public Gathering,Foreigners,7,5,2,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",Yes,Yes,Snatching,17,2012,11,Sat
Pakistan,ISB-2072,Lahore,9/23/2016,9:24 PM,Yes,63364,54700,NA,NA,"I-8/4, Islamabad, Pakistan",1,Public Gathering,Foreigners,9,10,8,In congue. Etiam justo. Etiam pretium iaculis justo.,Yes,Yes,Hit and Run,21,2016,9,Fri
Pakistan,ISB-6840,Lahore,1/1/2013,10:26 PM,Yes,54076,54700,NA,NA,"Service Road East I-11, Islamabad, Pakistan",9,Public Gathering,Foreigners,8,10,7,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,Yes,Yes,Assualt,22,2013,1,Tues
Pakistan,ISB-5224,Lahore,4/13/2012,5:01 AM,Yes,24532,54700,NA,NA,"Mehfooz Shaheed Road, Islamabad, Pakistan",4,Public Gathering,Foreigners,4,9,7,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",Yes,Yes,Assualt,5,2012,4,Fri
Pakistan,ISB-5725,Lahore,2/23/2014,9:41 AM,No,NA,54880,NA,NA,"Peshawar-Rawalpindi Road, Islamabad, Pakistan",9,Public Gathering,Foreigners,3,9,9,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",Yes,Yes,Mugging,9,2014,2,Sun
Pakistan,ISB-8328,Lahore,4/14/2013,7:34 PM,No,NA,54000,NA,NA,"63 St, Islamabad, Pakistan",3,Public Gathering,Foreigners,4,10,10,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",Yes,No,Mugging,19,2013,4,Sun
Pakistan,ISB-3959,Lahore,2/18/2012,5:36 AM,Yes,55440,54000,NA,NA,"F-6 Markaz, Islamabad, Pakistan",2,Public Gathering,Foreigners,4,8,3,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,Yes,Yes,Snatching,5,2012,2,Sat
Pakistan,ISB-6068,Lahore,7/22/2016,3:47 AM,Yes,21997,54000,NA,NA,"Khayaban-e-Iqbal, Islamabad, Pakistan",7,Public Gathering,Foreigners,10,1,7,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",Yes,No,Assualt,3,2016,7,Fri
Pakistan,ISB-1590,Lahore,4/1/2015,12:39 AM,Yes,18607,54880,NA,NA,"St 95, Islamabad, Pakistan",10,Public Gathering,Foreigners,6,2,3,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,No,Yes,Assualt,0,2015,4,Wed
Pakistan,ISB-4666,Lahore,9/25/2013,1:16 PM,Yes,87268,54880,NA,NA,"F-7/2, Islamabad, Pakistan",2,Public Gathering,Foreigners,8,4,3,In congue. Etiam justo. Etiam pretium iaculis justo.,Yes,No,Snatching,13,2013,9,Wed
Pakistan,ISB-9741,Lahore,2/5/2014,12:49 PM,No,NA,54880,NA,NA,"74 Ataturk Avenue, Islamabad, Pakistan",4,Public Gathering,Foreigners,5,9,8,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",No,Yes,Assualt,12,2014,2,Wed
Pakistan,ISB-7772,Lahore,1/16/2014,5:20 AM,Yes,63544,54700,NA,NA,"Muhammad Tufail Niazi Road, Islamabad, Pakistan",1,Public Gathering,Foreigners,8,9,7,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",Yes,Yes,Snatching,5,2014,1,Thurs
Pakistan,ISB-2390,Lahore,2/18/2012,12:42 PM,Yes,49863,54700,NA,NA,"G-10/4, Islamabad, Pakistan",9,Public Gathering,Foreigners,4,5,1,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,No,No,Hit and Run,12,2012,2,Sat
Pakistan,ISB-1660,Lahore,8/28/2012,10:32 PM,Yes,74913,54880,NA,NA,"House No 7 Street 57, Islamabad, Pakistan",10,Public Gathering,Foreigners,7,7,10,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",Yes,No,Assualt,22,2012,8,Tues
Pakistan,ISB-4320,Lahore,11/26/2013,8:00 PM,Yes,14294,54700,NA,NA,"Street 36, Islamabad, Pakistan",4,Public Gathering,Foreigners,8,10,6,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",Yes,Yes,Attempted Murder,20,2013,11,Tues
Pakistan,ISB-3820,Lahore,1/24/2016,11:36 PM,No,NA,54700,NA,NA,"Street 70-A, Islamabad, Pakistan",9,Public Gathering,Foreigners,9,6,7,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,No,No,Assualt,23,2016,1,Sun
Pakistan,ISB-2147,Lahore,10/12/2014,1:15 AM,Yes,35626,54700,NA,NA,"33 Street 70, Islamabad, Pakistan",5,Public Gathering,Foreigners,1,1,7,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",Yes,Yes,Snatching,1,2014,10,Sun
Pakistan,ISB-4394,Lahore,3/27/2013,3:46 PM,No,NA,54700,NA,NA,"E-9/1, Islamabad, Pakistan",6,Public Gathering,Foreigners,9,6,8,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,Yes,No,Assualt,15,2013,3,Wed
Pakistan,ISB-4496,Lahore,4/2/2016,4:28 AM,Yes,46677,54880,NA,NA,"College Road, Jinnah Super Market, Islamabad, Pakistan",2,Public Gathering,Foreigners,4,4,5,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,Yes,No,Assualt,4,2016,4,Sat
Pakistan,ISB-3872,Lahore,5/19/2015,12:51 PM,No,NA,54880,NA,NA,"E-8/1, Islamabad, Pakistan",9,Public Gathering,Foreigners,9,3,8,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",No,No,Assualt,12,2015,5,Tues
Pakistan,ISB-8932,Lahore,10/16/2016,6:36 AM,Yes,77965,54700,NA,NA,"Street 786, Islamabad, Pakistan",10,Public Gathering,Foreigners,3,10,3,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",Yes,Yes,Attempted Murder,6,2016,10,Sun
Pakistan,ISB-7987,Lahore,3/21/2012,10:54 PM,No,NA,54000,NA,NA,"6 Street 48, Islamabad, Pakistan",7,Public Gathering,Foreigners,4,2,6,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",Yes,No,Attempted Murder,22,2012,3,Wed
Pakistan,ISB-1764,Lahore,3/28/2014,11:14 AM,Yes,84239,54700,NA,NA,"Unnamed Road, National Agricultural Research Centre, Islamabad, Pakistan",10,Public Gathering,Foreigners,9,7,2,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",Yes,Yes,Attempted Murder,11,2014,3,Fri
Pakistan,ISB-9153,Lahore,3/11/2015,1:38 AM,Yes,10489,54880,NA,NA,"Aabpara, Islamabad, Pakistan",8,Public Gathering,Foreigners,3,9,7,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,Yes,Yes,Attempted Murder,1,2015,3,Wed
Pakistan,ISB-2375,Lahore,2/22/2015,5:55 AM,Yes,66187,54700,NA,NA,"Service Road East, H9 College, Islamabad, Pakistan",10,Public Gathering,Foreigners,1,1,1,Phasellus in felis. Donec semper sapien a libero. Nam dui.,Yes,No,Assualt,5,2015,2,Sun
Pakistan,ISB-5610,Lahore,12/5/2014,4:19 AM,No,NA,54000,NA,NA,"I-8/1, Islamabad, Pakistan",8,Public Gathering,Foreigners,7,1,2,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",Yes,No,Hit and Run,4,2014,12,Fri
Pakistan,ISB-1503,Lahore,5/16/2014,9:37 PM,Yes,25324,54700,NA,NA,"Rawal Dam road, Islamabad, Pakistan",6,Public Gathering,Foreigners,7,5,9,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,Yes,Yes,Assualt,21,2014,5,Fri
Pakistan,ISB-6572,Lahore,1/30/2014,2:35 PM,Yes,25030,54000,NA,NA,"G-15/1, Islamabad, Pakistan",3,Public Gathering,Foreigners,4,10,1,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,Yes,No,Assualt,14,2014,1,Thurs
Pakistan,ISB-9080,Lahore,9/14/2015,1:50 PM,Yes,60649,54700,NA,NA,"Aabpara, Khayaban-e-Suhrwardy, Islamabad, Pakistan",2,Public Gathering,Foreigners,6,1,7,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",Yes,Yes,Attempted Murder,13,2015,9,Mon
Pakistan,ISB-7970,Lahore,4/10/2017,10:16 AM,No,NA,54700,NA,NA,"F-10, Islamabad, Pakistan",7,Public Gathering,Foreigners,1,3,2,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,No,Yes,Assualt,10,2017,4,Mon
Pakistan,ISB-2093,Lahore,6/5/2012,2:38 PM,No,NA,54700,NA,NA,"Rawal Town, Islamabad, Pakistan",2,Public Gathering,Foreigners,6,5,4,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",Yes,No,Snatching,14,2012,6,Tues
Pakistan,ISB-8439,Lahore,8/29/2015,1:06 AM,Yes,88795,54880,NA,NA,"538 Street 1, Islamabad, Pakistan",8,Public Gathering,Foreigners,3,4,8,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",Yes,Yes,Assualt,1,2015,8,Sat
Pakistan,ISB-5210,Lahore,3/25/2013,10:30 AM,Yes,65831,54700,NA,NA,"Street Number 10, Islamabad, Pakistan",5,Public Gathering,Foreigners,10,9,3,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,No,Yes,Assualt,10,2013,3,Mon
Pakistan,ISB-4388,Lahore,1/17/2012,12:37 AM,Yes,13582,54880,NA,NA,"Bolan Road, National University of Sciences & Technology, Islamabad, Pakistan",6,Public Gathering,Foreigners,7,10,5,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,Yes,No,Assualt,0,2012,1,Tues
Pakistan,ISB-1354,Lahore,7/30/2016,7:34 PM,Yes,93497,54700,NA,NA,"74 Ataturk Avenue, Islamabad, Pakistan",3,Public Gathering,Foreigners,1,7,7,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,Yes,Yes,Assualt,19,2016,7,Sat
Pakistan,ISB-5449,Lahore,2/7/2014,12:37 AM,No,NA,54880,NA,NA,"PHA Rd, Islamabad, Pakistan",8,Public Gathering,Foreigners,2,6,3,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,Yes,Yes,Attempted Murder,0,2014,2,Fri
Pakistan,ISB-1191,Lahore,11/15/2015,9:43 AM,Yes,91311,54880,NA,NA,"Marvi Road, Islamabad, Pakistan",6,Public Gathering,Foreigners,5,8,8,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",Yes,Yes,Homocide,9,2015,11,Sun
Pakistan,ISB-3733,Lahore,10/16/2012,4:44 PM,Yes,98862,54880,NA,NA,"Street No.166, Islamabad, Pakistan",2,Public Gathering,Foreigners,4,3,6,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",Yes,Yes,Assualt,16,2012,10,Tues
Pakistan,ISB-9334,Lahore,6/3/2014,10:28 PM,Yes,30565,54880,NA,NA,"Street 25, Islamabad, Pakistan",6,Public Gathering,Foreigners,8,9,4,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",Yes,Yes,Snatching,22,2014,6,Tues
Pakistan,ISB-7405,Lahore,4/6/2014,8:46 PM,Yes,38840,54000,NA,NA,"H-9 Bus Stop, Service Road East, Islamabad, Pakistan",4,Public Gathering,Foreigners,6,4,2,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,No,Yes,Assualt,20,2014,4,Sun
Pakistan,ISB-3227,Lahore,6/15/2016,11:12 PM,Yes,69532,54880,NA,NA,"Mushaf Avenue, Islamabad 54000, Pakistan",10,Public Gathering,Foreigners,9,2,9,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",Yes,No,Hit and Run,23,2016,6,Wed
Pakistan,ISB-6863,Lahore,9/15/2014,3:33 PM,Yes,34549,54880,NA,NA,"Street 34, Islamabad, Pakistan",9,Public Gathering,Foreigners,3,6,8,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",Yes,No,Assualt,15,2014,9,Mon
Pakistan,ISB-5309,Lahore,4/27/2014,1:36 PM,Yes,69116,54700,NA,NA,"Hamza Road, Islamabad, Pakistan",5,Public Gathering,Foreigners,9,3,2,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",Yes,No,Attempted Murder,13,2014,4,Sun
Pakistan,ISB-3735,Lahore,8/30/2016,9:43 PM,Yes,78871,54700,NA,NA,"F-7/2, Islamabad, Pakistan",7,Public Gathering,Foreigners,1,2,4,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",Yes,Yes,Vandalism,21,2016,8,Tues
Pakistan,ISB-6977,Lahore,3/21/2013,7:19 PM,Yes,13575,54880,NA,NA,"Street 24, Islamabad, Pakistan",9,Public Gathering,Foreigners,4,7,6,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,Yes,No,Assualt,19,2013,3,Thurs
Pakistan,ISB-2661,Lahore,10/27/2014,1:52 AM,Yes,52852,54000,NA,NA,"Expressway Link Road, Islamabad, Pakistan",1,Public Gathering,Foreigners,2,8,3,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",Yes,No,Assualt,1,2014,10,Mon
Pakistan,ISB-1753,Lahore,8/18/2016,10:22 PM,No,NA,54000,NA,NA,"Kashmir Chowk Bus Stop, Muree Road, Shakar Parian National Park, Islamabad, Pakistan",1,Public Gathering,Foreigners,10,9,4,Fusce consequat. Nulla nisl. Nunc nisl.,Yes,No,Attempted Murder,22,2016,8,Thurs
Pakistan,ISB-6746,Lahore,2/27/2012,3:04 AM,No,NA,54880,NA,NA,"G-9/2, Islamabad, Pakistan",9,Public Gathering,Foreigners,3,6,10,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,No,Yes,Attempted Murder,3,2012,2,Mon
Pakistan,ISB-4618,Lahore,5/28/2016,12:18 AM,Yes,80528,54000,NA,NA,"I-9/4 Bank Stop, Street 46, Islamabad, Pakistan",5,Public Gathering,Foreigners,5,1,8,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,Yes,Yes,Assualt,0,2016,5,Sat
Pakistan,ISB-8094,Lahore,3/5/2012,4:42 PM,No,NA,54700,NA,NA,"F-6 Markaz, Islamabad, Pakistan",5,Public Gathering,Foreigners,3,5,10,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",Yes,No,Assualt,16,2012,3,Mon
Pakistan,ISB-6309,Lahore,4/17/2014,9:51 AM,Yes,89949,54880,NA,NA,"F-8, Islamabad, Pakistan",3,Public Gathering,Foreigners,7,9,10,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",Yes,Yes,Snatching,9,2014,4,Thurs
Pakistan,ISB-5234,Lahore,2/8/2015,2:03 AM,No,NA,54000,NA,NA,"Street 3, Islamabad 54000, Pakistan",1,Public Gathering,Foreigners,5,9,10,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",Yes,No,Assualt,2,2015,2,Sun
Pakistan,ISB-2582,Lahore,4/17/2013,1:20 AM,Yes,75747,54880,NA,NA,"NPF, Islamabad, Pakistan",4,Public Gathering,Foreigners,9,5,9,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,Yes,No,Assualt,1,2013,4,Wed
Pakistan,ISB-1740,Lahore,4/3/2015,5:08 AM,Yes,86610,54700,NA,NA,"Unnamed Road, Islamabad, Pakistan",1,Public Gathering,Foreigners,7,5,6,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,Yes,Yes,Snatching,5,2015,4,Fri
Pakistan,ISB-5319,Lahore,7/1/2014,10:30 PM,Yes,25378,54880,NA,NA,"Street 29, Islamabad, Pakistan",6,Public Gathering,Foreigners,6,1,5,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,Yes,Yes,Assualt,22,2014,7,Tues
